hotel_id,name,address,city,country,latitude,longitude,avg_score,total_reviews,price_per_night,has_wifi,has_pool,has_gym,has_sauna,has_restaurant,has_room_service,has_lounge,has_event_space
461,The Grand at Trafalgar Square,8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom,London,United Kingdom,51.506935,-0.126012,8.3,1592,255,1,0,0,0,1,1,0,0
462,MiHotel,Via Dei Fontanili 26 Ripamonti Corvetto 20141 Milan Italy,Milan,Italy,45.4405621,9.1921165,7.8,319,190,0,0,0,0,0,0,0,0
463,Hotel La Villa Saint Germain Des Pr s,29 Rue Jacob 6th arr 75006 Paris France,Paris,France,48.8553486,2.3340736,9.1,190,255,1,0,0,0,1,0,0,0
464,Hotel Eiffel Blomet,78 Rue Blomet 15th arr 75015 Paris France,Paris,France,48.8416787,2.3022862,9.4,79,250,1,1,1,1,0,0,0,0
465,Canal House,Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,Amsterdam,Netherlands,52.3763099,4.8862701,9.3,491,235,1,0,0,0,1,0,0,0
466,Select Hotel,1 Place De La Sorbonne 5th arr 75005 Paris France,Paris,France,48.8483053,2.3425596,8.9,1145,250,1,0,0,0,1,0,0,0
467,H10 Casanova,Gran Via 559 Eixample 08012 Barcelona Spain,Barcelona,Spain,41.3842608,2.1609471,8.6,641,180,1,1,1,1,1,0,0,0
468,H tel Madison by MH,143 Boulevard Saint Germain 6th arr 75006 Paris France,Paris,France,48.8531641,2.3344097,8.8,478,275,1,0,0,0,1,1,0,0
469,Hotel Tour d Auvergne Opera,10 Rue de la Tour d Auvergne 9th arr 75009 Paris France,Paris,France,48.8789432,2.3448623,8.3,164,220,1,0,0,0,1,0,0,0
470,Avo Hotel,82 Dalston Lane Hackney London E8 3AH United Kingdom,London,United Kingdom,51.5460628,-0.0700817,8.1,276,215,1,0,0,0,1,0,0,0
471,Hotel Atmospheres,29 31 rue des Ecoles 5th arr 75005 Paris France,Paris,France,48.8485387,2.3479852,8.7,654,280,1,0,0,1,1,0,0,0
472,Room Mate Gerard,Ausi s Marc 34 Eixample 08010 Barcelona Spain,Barcelona,Spain,41.3919114,2.1765438,9.0,67,215,1,1,0,0,0,0,0,0
473,H10 Cubik 4 Sup,V a Laietana 69 Ciutat Vella 08003 Barcelona Spain,Barcelona,Spain,41.388024,2.1731556,9.3,1398,195,1,1,0,0,1,0,0,0
474,The Piccadilly London West End,65 73 Shaftesbury Avenue Westminster Borough London W1D 6EX United Kingdom,London,United Kingdom,51.5121957,-0.1318384,9.0,2298,255,1,0,0,1,1,1,0,0
475,H tel De Vend me,1 Place Vend me 1st arr 75001 Paris France,Paris,France,48.8668564,2.3286339,8.7,425,255,1,0,0,0,1,0,0,0
476,Hotel Eitlj rg,Filmteichstra e 5 10 Favoriten 1100 Vienna Austria,Vienna,Austria,48.1513676,16.4064709,8.2,131,180,1,0,0,0,1,0,0,0
477,Hotel Casa Bonay,Gran Via de les Corts Catalanes 700 Eixample 08010 Barcelona Spain,Barcelona,Spain,41.3935967,2.1742718,8.7,1416,195,1,0,0,0,1,0,1,0
478,Best Western Premier Hotel Couture,Delflandlaan 15 Slotervaart 1062 EA Amsterdam Netherlands,Amsterdam,Netherlands,52.3511137,4.8411629,8.7,8177,230,1,0,0,0,1,0,0,0
479,Hotel DO Pla a Reial G L,Pla a Reial 1 Ciutat Vella 08001 Barcelona Spain,Barcelona,Spain,41.3799929,2.1748256,9.3,252,225,1,1,0,0,1,0,0,0
480,Morgan Mees,2e Hugo de Grootstraat 2 6 Westerpark 1052 LC Amsterdam Netherlands,Amsterdam,Netherlands,52.3743712,4.8746196,8.8,507,210,1,0,0,0,1,0,0,0
481,H tel Pont Royal,5 7 Rue De Montalembert 7th arr 75007 Paris France,Paris,France,48.8565629,2.3273623,8.6,249,250,1,0,0,0,1,0,0,0
482,M venpick Hotel Amsterdam City Centre,Piet Heinkade 11 Zeeburg 1019 BR Amsterdam Netherlands,Amsterdam,Netherlands,52.3781016,4.9142508,8.4,1925,220,1,0,1,1,1,1,1,0
483,Sofitel Legend The Grand Amsterdam,Oudezijds Voorburgwal 197 Amsterdam City Center 1012 EX Amsterdam Netherlands,Amsterdam,Netherlands,52.370835,4.895403,9.2,870,245,1,1,0,1,1,1,0,0
484,TownHouse 12,Piazza Gerusalemme 12 Sempione 20154 Milan Italy,Milan,Italy,45.4844028,9.1673528,8.1,370,200,1,0,0,0,1,0,1,0
485,H tel Balzac,6 rue Balzac 8th arr 75008 Paris France,Paris,France,48.8732785,2.3004174,8.3,694,225,1,0,0,0,1,1,0,0
486,St Paul s Hotel,153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom,London,United Kingdom,51.4934752,-0.2153256,9.0,812,245,1,0,0,0,1,1,0,0
487,Mercure Grand Hotel Biedermeier Wien,Landstra er Hauptstra e 28 03 Landstra e 1030 Vienna Austria,Vienna,Austria,48.2038688,16.3887039,8.4,1028,200,1,0,0,0,1,0,0,0
488,Starhotels Ritz,Via Spallanzani 40 Central Station 20129 Milan Italy,Milan,Italy,45.4779041,9.2094965,8.1,4248,180,1,0,1,1,1,1,0,0
489,MARQUIS Faubourg St Honor Relais Ch teaux,8 rue d Anjou 8th arr 75008 Paris France,Paris,France,48.8698184,2.3208729,8.6,51,270,0,0,0,0,0,0,0,0
490,Hotel Erzherzog Rainer,Wiedner Hauptstr 27 29 04 Wieden 1040 Vienna Austria,Vienna,Austria,48.1953229,16.3672882,8.8,3598,195,1,0,0,0,1,0,0,0
491,Hotel OFF Paris Seine,86 Quai D Austerlitz 13th arr 75013 Paris France,Paris,France,48.8427364,2.3672171,8.4,683,255,1,1,0,0,1,0,0,0
492,Hampton by Hilton Amsterdam Centre East,Panama Laan 188 196 Zeeburg 1019 AZ Amsterdam Netherlands,Amsterdam,Netherlands,52.3714428,4.9346331,8.4,1769,220,1,0,1,0,1,0,0,0
493,Pershing Hall,49 rue Pierre Charron 8th arr 75008 Paris France,Paris,France,48.8691325,2.3021659,8.2,67,240,0,0,0,0,1,0,0,0
494,Eurostars Cristal Palace,Diputaci 257 Eixample 08007 Barcelona Spain,Barcelona,Spain,41.3897945,2.1660575,8.2,3046,180,1,0,0,0,1,1,0,0
495,H tel Vernet,25 Rue Vernet 8th arr 75008 Paris France,Paris,France,48.871859,2.2978177,8.6,473,260,1,0,1,0,1,0,0,0
496,Hotel Miramar Barcelona GL,Plaza Carlos Iba ez 3 Sants Montju c 08038 Barcelona Spain,Barcelona,Spain,41.3703041,2.17141,8.7,977,195,1,1,0,1,1,1,0,0
497,Haymarket Hotel,1 Suffolk Place Westminster Borough London SW1Y 4HX United Kingdom,London,United Kingdom,51.5084595,-0.1311382,9.6,255,280,1,1,1,1,1,1,0,0
498,The Drayton Court Hotel,2 The Avenue Ealing London W13 8PH United Kingdom,London,United Kingdom,51.5141842,-0.3192925,8.8,750,255,1,0,1,0,1,0,0,0
499,Hotel Domizil,Schulerstra e 14 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2080479,16.375612,8.9,1558,175,1,0,0,0,1,0,0,0
500,Sansi Diputacio,234 Diputacio Eixample 08007 Barcelona Spain,Barcelona,Spain,41.3882234,2.1644551,7.8,338,165,1,0,0,0,1,0,0,0
501,Hotel Op ra Richepanse,14 Rue du Chevalier de Saint George 1st arr 75001 Paris France,Paris,France,48.8686931,2.325211,9.2,1073,260,1,0,0,0,1,1,0,0
502,Park Plaza London Waterloo,6 Hercules Road Lambeth London SE1 7DP United Kingdom,London,United Kingdom,51.4982412,-0.1134715,8.8,1489,260,1,1,1,1,1,1,0,0
503,U232 Hotel,Comte d Urgell 232 Eixample 08036 Barcelona Spain,Barcelona,Spain,41.3895237,2.1490307,8.7,873,170,1,1,0,0,1,1,0,0
504,New Linden Hotel,59 Leinster Square Kensington and Chelsea London W2 4PS United Kingdom,London,United Kingdom,51.5133832,-0.1926617,7.6,2820,210,1,0,0,0,1,0,0,0
505,Gran Hotel Barcino,Jaume I 6 Ciutat Vella 08002 Barcelona Spain,Barcelona,Spain,41.3830582,2.1778267,7.0,448,140,1,0,0,0,0,0,0,0
506,Hotel Plaza Athenee Paris,25 Avenue Montaigne 8th arr 75008 Paris France,Paris,France,48.8661932,2.3042141,9.3,160,290,1,0,0,0,1,0,0,0
507,Best Western Aulivia Op ra,4 Rue des Petites Ecuries 10th arr 75010 Paris France,Paris,France,48.8730552,2.3540112,7.8,570,220,1,0,0,0,1,1,0,0
508,Boscolo Milano Autograph Collection,Corso Giacomo Matteotti 4 6 Milan City Center 20121 Milan Italy,Milan,Italy,45.46676,9.194293,7.9,1213,195,1,1,1,1,1,1,0,0
509,Doubletree By Hilton London Greenwich,Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom,London,United Kingdom,51.474469,-0.019428,8.8,1805,260,1,0,1,0,1,1,0,0
510,UNA Hotel Cusani,Via Cusani 13 Milan City Center 20121 Milan Italy,Milan,Italy,45.4684251,9.1834161,8.8,1606,230,1,0,0,0,1,1,0,0
511,Senato Hotel Milano,Via Senato 22 Milan City Center 20121 Milan Italy,Milan,Italy,45.4714062,9.1965303,9.0,1031,200,1,0,1,0,1,1,0,0
512,Duret,30 Rue Duret 16th arr 75016 Paris France,Paris,France,48.8752553,2.286653,8.4,167,210,1,0,0,0,1,0,0,0
513,Holiday Inn London Mayfair,3 Berkeley Street Westminster Borough London W1J 8NE United Kingdom,London,United Kingdom,51.507746,-0.1422993,8.0,1894,215,1,0,0,0,1,1,0,0
514,Kensington House Hotel,15 16 Prince Of Wales Terrace Kensington and Chelsea London W8 5PQ United Kingdom,London,United Kingdom,51.5012329,-0.1859937,8.2,689,235,1,0,0,0,1,0,0,0
515,Austria Trend Hotel Europa Wien,K rntnerstra e 18 Eingang Neuer Markt 3 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2062103,16.3710387,8.6,3221,185,1,0,0,0,1,1,1,0
516,Mayflower Hotel Apartments,26 28 Trebovir Rd Kensington and Chelsea London SW5 9NJ United Kingdom,London,United Kingdom,51.4916677,-0.1947475,7.5,2197,220,1,0,0,0,1,0,0,0
517,Villa Opera Drouot,2 rue Geoffroy Marie 9th arr 75009 Paris France,Paris,France,48.8732231,2.3436097,8.4,528,245,1,0,0,0,1,0,0,0
518,Hotel America Barcelona,Provenza 195 Eixample 08008 Barcelona Spain,Barcelona,Spain,41.3919083,2.1573318,8.7,310,205,0,1,0,0,1,0,0,0
519,Hotel Johann Strauss,Favoritenstra e 12 04 Wieden 1040 Vienna Austria,Vienna,Austria,48.1949694,16.3692624,8.5,627,185,1,0,0,0,1,0,0,0
520,The Rockwell,181 Cromwell Road Kensington and Chelsea London SW5 0SF United Kingdom,London,United Kingdom,51.4948059,-0.1926525,8.6,1470,260,1,0,0,0,1,0,0,0
521,Hotel Mademoiselle,7 Rue des Petits H tels 10th arr 75010 Paris France,Paris,France,48.8772493,2.3543043,8.6,853,225,1,0,1,1,1,0,1,0
522,London Elizabeth Hotel,Lancaster Terrace Hyde Park Westminster Borough London W2 3PF United Kingdom,London,United Kingdom,51.5120219,-0.1762414,7.0,618,190,1,0,0,0,1,0,0,0
523,Draycott Hotel,26 Cadogan Gardens Kensington and Chelsea London SW3 2RP United Kingdom,London,United Kingdom,51.4930097,-0.159715,9.2,245,310,1,0,0,0,1,0,1,0
524,The Whitechapel,49 53 New Road Tower Hamlets London E1 1HH United Kingdom,London,United Kingdom,51.5161286,-0.0624458,7.6,830,195,1,0,0,0,1,0,0,0
525,Hotel Bellevue Wien,Althanstra e 5 09 Alsergrund 1090 Vienna Austria,Vienna,Austria,48.2264063,16.3600628,8.1,388,175,1,0,0,0,1,0,0,0
526,Good Hotel London,Western Gateway Newham London E16 1FA United Kingdom,London,United Kingdom,51.5084195,0.0253216,8.1,1018,250,1,0,0,0,1,0,0,0
527,Oceania Paris Porte De Versailles,52 Rue Oradour sur Glane 15th arr 75015 Paris France,Paris,France,48.8303023,2.2842872,8.2,2541,260,1,1,1,1,1,0,0,0
528,The Wellesley Knightsbridge a Luxury Collection Hotel London,11 Knightsbridge Westminster Borough London SW1X 7LY United Kingdom,London,United Kingdom,51.502485,-0.1539265,9.0,185,295,0,0,0,0,1,0,0,0
529,Hotel Lloyd,Corso di Porta Romana 48 Milan City Center 20122 Milan Italy,Milan,Italy,45.4580781,9.1924205,7.5,1774,185,1,0,0,0,1,0,0,0
530,Novotel Paris Centre Gare Montparnasse,17 Rue Du Cotentin 15th arr 75015 Paris France,Paris,France,48.838484,2.3150904,8.1,1363,240,1,0,0,0,1,1,0,0
531,H tel Square Louvois,12 Rue de Louvois 2nd arr 75002 Paris France,Paris,France,48.8684165,2.336869,9.3,320,275,1,1,0,0,1,0,0,0
532,Montagu Place Hotel,2 Montagu Place Westminster Borough London W1H 2ER United Kingdom,London,United Kingdom,51.5191009,-0.1592,9.1,287,255,1,0,0,0,1,0,0,0
533,FourSide Hotel Vienna City Center,Grieshofgasse 11 12 Meidling 1120 Vienna Austria,Vienna,Austria,48.1825159,16.3322428,8.1,1284,175,1,0,0,0,1,0,0,0
534,Hotel du Vin Cannizaro House Wimbledon,Westside Wimbledon Common Wimbledon London SW19 4UE United Kingdom,London,United Kingdom,51.4242413,-0.2293503,8.4,476,255,1,0,0,0,1,0,0,0
535,The Capital,Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom,London,United Kingdom,51.4997486,-0.1615242,9.0,355,245,1,0,0,0,1,1,0,0
536,Hotel Vilamar,Vilamari 34 36 Eixample 08015 Barcelona Spain,Barcelona,Spain,41.3766732,2.1524478,8.3,1127,180,1,0,1,1,1,1,0,0
537,Twenty Nevern Square Hotel,20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom,London,United Kingdom,51.4915712,-0.1963192,8.3,1719,235,1,0,0,0,1,1,0,0
538,Four Points Sheraton Milan Center,Via Gerolamo Cardano 1 Central Station 20124 Milan Italy,Milan,Italy,45.4851889,9.198015,8.2,740,175,1,0,1,0,1,0,0,0
539,Fairmont Rey Juan Carlos I,Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain,Barcelona,Spain,41.3835246,2.1096141,8.3,1068,180,1,1,1,1,1,0,1,1
540,Schlosshotel R mischer Kaiser,Annagasse 16 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2040859,16.3725046,8.9,1350,205,1,0,0,0,1,0,0,0
541,London Marriott Hotel West India Quay,22 Hertsmere Road Tower Hamlets London E14 4ED United Kingdom,London,United Kingdom,51.5072713,-0.0211213,8.9,2836,265,1,0,0,0,1,1,0,0
542,AC Hotel Milano a Marriott Lifestyle Hotel,Via Tazzoli 2 Garibaldi Station 20154 Milan Italy,Milan,Italy,45.4851799,9.1831189,8.3,580,200,1,0,1,0,1,0,0,0
543,Bianca Maria Palace Hotel,Viale Bianca Maria 4 Milan City Center 20129 Milan Italy,Milan,Italy,45.4635445,9.2068649,9.0,2770,225,1,0,1,0,1,0,0,0
544,Crowne Plaza Paris R publique,10 Place De La R publique 11th arr 75011 Paris France,Paris,France,48.8673199,2.3656296,8.0,1053,235,1,0,0,0,1,1,1,0
545,Hotel Zeitgeist Vienna Hauptbahnhof,Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria,Vienna,Austria,48.1829645,16.3776709,8.7,841,185,1,0,1,1,1,0,0,0
546,Rosa Grand Milano Starhotels Collezione,Piazza Fontana 3 Milan City Center 20122 Milan Italy,Milan,Italy,45.4638223,9.1940273,8.6,4000,195,1,0,0,0,1,0,0,0
547,every hotel Piccadilly,39 Coventry Street Westminster Borough London W1D 6BZ United Kingdom,London,United Kingdom,51.5101462,-0.1315061,8.8,1685,240,1,0,0,0,1,0,0,0
548,Best Western Le Jardin de Cluny,9 Rue du Sommerard 5th arr 75005 Paris France,Paris,France,48.8497553,2.3467616,8.5,516,260,1,0,0,0,1,0,0,0
549,Hotel 82 London,82 Gloucester Place Westminster Borough London W1U 6HN United Kingdom,London,United Kingdom,51.5195857,-0.1584803,7.5,1733,220,1,0,0,0,1,0,1,0
550,Hotel de Seze,16 rue de S ze 9th arr 75009 Paris France,Paris,France,48.8705741,2.3264194,9.2,489,275,1,0,0,1,1,0,0,0
551,Idol Hotel,16 rue d Edimbourg 8th arr 75008 Paris France,Paris,France,48.8795369,2.3202966,9.1,560,260,1,0,0,0,1,0,0,0
552,Mercure Paris Opera Grands Boulevards,42 Rue Des Petites Ecuries 10th arr 75010 Paris France,Paris,France,48.8740668,2.3502172,8.0,359,200,1,0,0,0,1,0,0,0
553,Best Western Madison Hotel,Via Privata Leopoldo Gasparotto 8 Central Station 20124 Milan Italy,Milan,Italy,45.4881471,9.2016609,8.4,2189,195,1,0,0,0,1,0,0,0
554,Ten Manchester Street Hotel,8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom,London,United Kingdom,51.5188,-0.153839,8.8,478,270,1,0,0,0,1,1,1,0
555,Uptown Palace,Via Santa Sofia 10 Milan City Center 20122 Milan Italy,Milan,Italy,45.4574655,9.1919138,8.5,2901,195,1,0,1,0,1,1,0,0
556,Claris Hotel Spa GL,Pau Claris 150 Eixample 08009 Barcelona Spain,Barcelona,Spain,41.3944848,2.1651078,8.6,931,195,1,1,1,0,1,1,0,0
557,Melia Barcelona Sarri,Avenida Sarri 50 Les Corts 08029 Barcelona Spain,Barcelona,Spain,41.391058,2.141706,8.1,577,155,1,1,1,1,1,0,1,0
558,H tel De Sers Champs Elys es Paris,41 Avenue Pierre 1er de Serbie 8th arr 75008 Paris France,Paris,France,48.8683593,2.3002117,8.5,347,265,1,0,1,0,1,0,0,0
559,Flemings Mayfair,Half Moon Street Westminster Borough London W1J 7BH United Kingdom,London,United Kingdom,51.5064607,-0.1454198,8.7,1161,250,1,0,0,0,1,0,0,0
560,Egerton House,17 19 Egerton Terrace Knightsbridge Kensington and Chelsea London SW3 2BX United Kingdom,London,United Kingdom,51.4968406,-0.1675498,9.3,199,315,0,0,0,0,1,0,0,0
561,La Suite West Hyde Park,41 51 Inverness Terrace Westminster Borough London W2 3JN United Kingdom,London,United Kingdom,51.5126758,-0.1867828,8.0,768,250,1,0,1,0,1,0,0,0
562,Hotel Panache,1 rue Geoffroy Marie 9th arr 75009 Paris France,Paris,France,48.8732543,2.343239,8.6,371,235,1,0,0,0,1,0,0,0
563,Hotel La Place,17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom,London,United Kingdom,51.5215257,-0.1533039,7.6,301,225,1,0,0,0,1,0,0,0
564,The Queens Gate Hotel,31 34 Queen s Gate Kensington and Chelsea London SW7 5JA United Kingdom,London,United Kingdom,51.4981225,-0.1799693,8.2,2516,255,1,0,0,0,1,0,0,0
565,W12 Rooms,54 Uxbridge Road Shepherds Bush Hammersmith and Fulham London W12 8LP United Kingdom,London,United Kingdom,51.5045326,-0.2191174,8.7,900,255,1,0,0,0,1,0,0,0
566,Kingsway Hall Hotel,66 Great Queen Street Covent Garden Camden London WC2B 5BX United Kingdom,London,United Kingdom,51.5158643,-0.1200625,8.5,1363,270,1,0,0,1,1,1,0,0
567,Hilton Garden Inn Vienna South,Hertha Firnberg Stra e 5 10 Favoriten 1100 Vienna Austria,Vienna,Austria,48.1667886,16.344908,8.1,244,175,1,0,0,0,0,0,0,0
568,Lancaster London,Lancaster Terrace Westminster Borough London W2 2TY United Kingdom,London,United Kingdom,51.5119446,-0.179939,8.3,1463,235,1,0,0,0,1,1,0,0
569,41,41 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,London,United Kingdom,51.4981471,-0.1436492,9.6,244,300,1,0,0,0,1,0,1,0
570,Rydges Kensington Hotel,61 Gloucester Road Kensington and Chelsea London SW7 4PE United Kingdom,London,United Kingdom,51.4956883,-0.1827878,8.1,1057,230,1,0,0,0,1,0,0,0
571,H tel de La Tamise Esprit de France,4 rue d Alger 1st arr 75001 Paris France,Paris,France,48.8648656,2.3295756,9.6,166,260,1,0,0,0,1,0,0,0
572,Fielding Hotel,4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,London,United Kingdom,51.5139315,-0.1219893,8.7,1271,270,1,0,0,0,1,0,0,0
573,88 Studios,88 Holland Road Kensington and Chelsea London W14 8BN United Kingdom,London,United Kingdom,51.4992789,-0.2090733,8.4,955,235,1,0,0,0,1,0,0,0
574,Mandarin Oriental Milan,Via Andegari 9 Milan City Center 20121 Milan Italy,Milan,Italy,45.4694772,9.1909325,9.2,186,235,1,0,0,1,1,0,0,0
575,Mill sime H tel,15 Rue Jacob 6th arr 75006 Paris France,Paris,France,48.8550236,2.3350786,9.3,656,250,1,0,0,0,1,0,0,0
576,The May Fair Hotel,Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom,London,United Kingdom,51.5078943,-0.1436707,8.4,1994,270,1,0,0,1,1,1,0,0
577,Amadi Park Hotel,Eerste Constantijn huygensstraat 26G Oud West 1054 BR Amsterdam Netherlands,Amsterdam,Netherlands,52.364962,4.873495,8.1,1615,200,1,0,0,0,1,0,0,0
578,Holiday Inn Paris Op ra Grands Boulevards,30 32 Boulevard Poissonni re 9th arr 75009 Paris France,Paris,France,48.8715469,2.3439622,8.2,581,245,1,0,0,0,1,0,0,0
579,Corus Hotel Hyde Park,Lancaster Gate Westminster Borough London W2 3LG United Kingdom,London,United Kingdom,51.5119446,-0.179939,7.6,2562,220,1,0,0,0,1,0,0,0
580,Best Western Hotel St George,Viale Tunisia 9 Central Station 20124 Milan Italy,Milan,Italy,45.4770906,9.2054208,8.1,1700,190,1,0,0,0,1,0,0,0
581,Hotel Cafe Royal,68 Regent Street West End Mayfair Westminster Borough London W1B 4DY United Kingdom,London,United Kingdom,51.5100916,-0.1359431,9.3,1128,285,1,1,1,1,1,1,0,0
582,Vincci Bit,Josep Pla 69 Sant Mart 08019 Barcelona Spain,Barcelona,Spain,41.4114188,2.211756,8.5,2848,170,1,1,1,1,1,0,0,0
583,Hotel Le 10 BIS,10 Bis rue du D barcad re 17th arr 75017 Paris France,Paris,France,48.8780363,2.2864907,9.2,196,285,1,0,0,0,1,0,0,0
584,NYX Milan,Piazza Quattro Novembre 3 Central Station 20124 Milan Italy,Milan,Italy,45.4868745,9.2018406,8.8,1056,215,1,0,0,0,1,1,0,0
585,The Levin Hotel,28 Basil Street Kensington and Chelsea London SW3 1AS United Kingdom,London,United Kingdom,51.4998574,-0.161717,9.1,154,245,1,0,0,0,1,0,0,0
586,Hotel Bristol,Via Domenico Scarlatti 32 Central Station 20124 Milan Italy,Milan,Italy,45.4845769,9.2065256,8.0,516,190,1,0,0,0,1,0,0,0
587,Napoleon Paris,40 avenue de Friedland 8th arr 75008 Paris France,Paris,France,48.8743885,2.2980915,8.5,1144,260,1,0,0,0,1,1,0,0
588,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,Via Tiziano 6 Fiera Milano City 20145 Milan Italy,Milan,Italy,45.4709657,9.1566242,8.6,708,210,1,0,0,0,1,0,0,0
589,The Premier Notting Hill,5 7 Princes Square Kensington and Chelsea London W2 4NP United Kingdom,London,United Kingdom,51.5127453,-0.1926437,7.3,2215,200,1,0,1,0,1,0,0,0
590,Grange Strathmore Hotel,41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,London,United Kingdom,51.4958184,-0.1813958,8.0,984,220,1,0,0,0,1,1,1,0
591,Excelsior Hotel Gallia Luxury Collection Hotel,Piazza Duca D Aosta 9 Central Station 20124 Milan Italy,Milan,Italy,45.4857027,9.2020127,9.4,1345,230,1,1,1,1,1,1,0,0
592,H tel Moli re,21 rue Moli re 1st arr 75001 Paris France,Paris,France,48.8655293,2.3360102,9.2,579,230,1,0,1,1,1,0,0,0
593,Falkensteiner Hotel Wien Margareten,Margareteng rtel 142 05 Margareten 1050 Vienna Austria,Vienna,Austria,48.1868107,16.3440157,8.9,1218,210,1,0,1,1,1,1,0,0
594,Hotel Villa Saxe Eiffel,9 Villa de Saxe 7th arr 75007 Paris France,Paris,France,48.849758,2.3095213,8.9,346,260,1,0,1,1,1,1,0,0
595,Staybridge Suites London Vauxhall,100 Vauxhall Walk Lambeth London SE11 5AL United Kingdom,London,United Kingdom,51.4891226,-0.1205639,9.2,742,280,1,0,1,0,1,0,0,0
596,H tel Jos phine by Happyculture,67 rue Blanche 9th arr 75009 Paris France,Paris,France,48.8823141,2.3316688,8.1,395,220,1,0,0,0,1,0,0,0
597,Hotel Am Parkring,Parkring 12 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2056333,16.3778615,9.0,2304,195,1,0,0,0,1,0,0,0
598,Hotel Champs Elys es Friedland by Happyculture,177 rue du faubourg Saint Honor 8th arr 75008 Paris France,Paris,France,48.8750848,2.3048372,8.7,424,235,1,0,0,0,1,0,0,0
599,Lansbury Heritage Hotel,117 Poplar High Street Tower Hamlets London E14 0AE United Kingdom,London,United Kingdom,51.5090985,-0.0157302,9.4,82,275,1,0,0,0,1,0,0,0
600,Hotel Sans Souci Wien,Burggasse 2 07 Neubau 1070 Vienna Austria,Vienna,Austria,48.204576,16.3563661,9.4,824,235,1,1,1,1,1,0,0,0
601,Rosewood London,252 High Holborn Holborn Camden London WC1V 7EN United Kingdom,London,United Kingdom,51.5173303,-0.1180966,9.4,1008,270,1,0,0,1,1,1,0,0
602,NH Amsterdam Schiller,Rembrandtplein 26 36 Amsterdam City Center 1017 CV Amsterdam Netherlands,Amsterdam,Netherlands,52.3657092,4.8966912,7.7,1667,195,1,0,0,0,1,0,0,0
603,Club Hotel Cortina,Hietzinger Hauptstra e 134 13 Hietzing 1130 Vienna Austria,Vienna,Austria,48.1877942,16.2727214,8.2,734,170,1,0,0,0,1,0,0,0
604,Hotel Mercure Wien Westbahnhof,Felberstra e 4 15 Rudolfsheim F nfhaus 1150 Vienna Austria,Vienna,Austria,48.1983543,16.3375246,7.9,842,170,1,0,0,0,1,0,0,0
605,Hotel Wagner,Via M Buonarroti 13 Fiera Milano City 20149 Milan Italy,Milan,Italy,45.4684949,9.1550355,8.0,135,155,1,0,0,0,0,0,0,0
606,Megaro Hotel,Belgrove Street Camden London WC1H 8AB United Kingdom,London,United Kingdom,51.5294411,-0.1233745,8.8,1803,260,1,0,0,0,1,0,0,0
607,Inntel Hotels Amsterdam Centre,Nieuwezijdskolk 19 Amsterdam City Center 1012 PV Amsterdam Netherlands,Amsterdam,Netherlands,52.3760456,4.8943917,8.2,3342,220,1,0,0,0,1,0,0,0
608,Arbor Hyde Park,36 37 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,London,United Kingdom,51.5126488,-0.1803795,8.4,2140,230,1,0,0,0,1,1,0,0
609,Nu Hotel,Via Feltre 19 B Citt Studi 20132 Milan Italy,Milan,Italy,45.4911829,9.2393614,8.9,1032,190,1,0,0,0,1,0,0,0
610,Hotel Boltzmann,Boltzmanngasse 8 09 Alsergrund 1090 Vienna Austria,Vienna,Austria,48.2216779,16.3567111,8.1,662,175,1,0,0,0,1,0,0,0
611,Royal Amsterdam Hotel,Rembrandtplein 44 Amsterdam City Center 1017 CV Amsterdam Netherlands,Amsterdam,Netherlands,52.3657281,4.8972883,7.4,627,190,1,0,0,0,1,0,0,0
612,Catalonia Plaza Catalunya,Bergara 11 Eixample 08002 Barcelona Spain,Barcelona,Spain,41.3865289,2.1682919,8.6,4153,200,1,1,0,1,1,1,0,0
613,Park Avenue Baker Street,173 Gloucester Place Westminster Borough London NW1 6DX United Kingdom,London,United Kingdom,51.5241452,-0.1609907,7.7,1913,215,1,0,0,0,1,0,0,0
614,Hotel Spadari Al Duomo,Via Spadari 11 Milan City Center 20123 Milan Italy,Milan,Italy,45.463579,9.1869092,9.3,755,210,1,0,0,0,1,0,0,0
